10.4106	66660
10.4414	66664
10.4722	66668
10.5031	66672
10.5339	66676
10.5647	66680
10.5955	66684
10.6263	66688
10.6571	66692
10.6879	66696
10.7188	66700
10.7496	66704
10.7804	66708
10.8112	66712
10.842	66716
10.8728	66720
10.9037	66724
10.9345	66728
10.9653	66732
10.9961	66736
11.0269	66740
11.0577	66744
11.0885	66748
11.1194	66752
11.1502	66756
11.181	66760
11.2118	66764
11.2426	66768
11.2734	66772
11.3042	66776
11.3351	66780
11.3659	66784
11.3967	66788
11.4275	66792
11.4583	66796
11.4891	66800
11.5199	66804
11.5508	66808
11.5816	66812
11.6124	66816
11.6432	66820
11.674	66824
11.7048	66828
11.7357	66832
11.7665	66836
11.7973	66840
11.8281	66844
11.8589	66848
11.8897	66852
11.9205	66856
11.9514	66860
11.9822	66864
12.013	66868
12.0438	66872
12.0746	66876
12.1054	66880
12.1362	66884
12.1671	66888
12.1979	66892
12.2287	66896
12.2595	66900
12.2903	66904
12.3211	66908
12.3519	66912
12.3828	66916
12.4136	66920
12.4444	66924
12.4752	66928
12.506	66932
12.5368	66936
12.5677	66940
12.5985	66944
12.6293	66948
12.6601	66952
12.6909	66956
12.7217	66960
12.7525	66964
12.7834	66968
12.8142	66972
12.845	66976
12.8758	66980
12.9066	66984
12.9374	66988
12.9682	66992
12.9991	66996
13.0299	67000
13.0607	67004
13.0915	67008
13.1223	67012
13.1531	67016
13.1839	67020
13.2148	67024
13.2456	67028
13.2764	67032
13.3072	67036
13.338	67040
13.3688	67044
13.3997	67048
13.4305	67052
13.4613	67056
13.4921	67060
13.5229	67064
13.5537	67068
13.5845	67072
13.6154	67076
13.6462	67080
13.677	67084
13.7078	67088
13.7386	67092
13.7694	67096
13.8002	67100
13.8311	67104
13.8619	67108
13.8927	67112
13.9235	67116
13.9543	67120
13.9851	67124
14.0159	67128
14.0468	67132
14.0776	67136
14.1084	67140
14.1392	67144
14.17	67148
14.2008	67152
14.2317	67156
14.2625	67160
14.2933	67164
14.3241	67168
14.3549	67172
14.3857	67176
14.4165	67180
14.4474	67184
14.4782	67188
14.509	67192
14.5398	67196
14.5706	67200
14.6014	67204
14.6322	67208
14.6631	67212
14.6939	67216
14.7247	67220
14.7555	67224
14.7863	67228
14.8171	67232
14.8479	67236
14.8788	67240
14.9096	67244
14.9404	67248
14.9712	67252
15.002	67256
15.0328	67260
15.0637	67264
15.0945	67268
15.1253	67272
15.1561	67276
15.1869	67280
15.2177	67284
15.2485	67288
15.2794	67292
15.3102	67296
15.341	67300
15.3718	67304
15.4026	67308
15.4334	67312
15.4642	67316
15.4951	67320
15.5259	67324
15.5567	67328
15.5875	67332
15.6183	67336
15.6491	67340
15.6799	67344
15.7108	67348
15.7416	67352
15.7724	67356
15.8032	67360
15.834	67364
15.8648	67368
15.8957	67372
15.9265	67376
15.9573	67380
15.9881	67384
16.0189	67388
16.0497	67392
16.0805	67396
16.1114	67400
16.1422	67404
16.173	67408
16.2038	67412
16.2346	67416
16.2654	67420
16.2962	67424
16.3271	67428
16.3579	67432
16.3887	67436
16.4195	67440
16.4503	67444
16.4811	67448
16.5119	67452
16.5428	67456
16.5736	67460
16.6044	67464
16.6352	67468
16.666	67472
16.6968	67476
16.7277	67480
16.7585	67484
16.7893	67488
16.8201	67492
16.8509	67496
16.8817	67500
16.9125	67504
16.9434	67508
16.9742	67512
17.005	67516
17.0358	67520
17.0666	67524
17.0974	67528
17.1282	67532
17.1591	67536
17.1899	67540
17.2207	67544
17.2515	67548
17.2823	67552
17.3131	67556
17.3439	67560
17.3748	67564
17.4056	67568
17.4364	67572
17.4672	67576
17.498	67580
17.5288	67584
17.5597	67588
17.5905	67592
17.6213	67596
17.6521	67600
17.6829	67604
17.7137	67608
17.7445	67612
17.7754	67616
17.8062	67620
17.837	67624
17.8678	67628
17.8986	67632
17.9294	67636
17.9602	67640
17.9911	67644
18.0219	67648
18.0527	67652
18.0835	67656
18.1143	67660
18.1451	67664
18.1759	67668
18.2068	67672
18.2376	67676
18.2684	67680
18.2992	67684
18.33	67688
18.3608	67692
18.3917	67696
18.4225	67700
18.4533	67704
18.4841	67708
18.5149	67712
18.5457	67716
18.5765	67720
18.6074	67724
18.6382	67728
18.669	67732
18.6998	67736
18.7306	67740
18.7614	67744
18.7922	67748
18.8231	67752
18.8539	67756
18.8847	67760
18.9155	67764
18.9463	67768
18.9771	67772
19.0079	67776
19.0388	67780
19.0696	67784
19.1004	67788
19.1312	67792
19.162	67796
19.1928	67800
19.2237	67804
19.2545	67808
19.2853	67812
19.3161	67816
19.3469	67820
19.3777	67824
19.4085	67828
19.4394	67832
19.4702	67836
19.501	67840
19.5318	67844
19.5626	67848
19.5934	67852
19.6242	67856
19.6551	67860
19.6859	67864
19.7167	67868
19.7475	67872
19.7783	67876
19.8091	67880
19.8399	67884
19.8708	67888
19.9016	67892
19.9324	67896
19.9632	67900
19.994	67904
20.0248	67908
20.0677	67912
20.1032	67916
20.1387	67920
20.1571	67924
20.1925	67928
20.228	67932
20.2635	67936
20.299	67940
20.3345	67944
20.37	67948
20.4055	67952
20.441	67956
20.4764	67960
20.5119	67964
20.5474	67968
20.5829	67972
20.6013	67976
20.6368	67980
20.6723	67984
20.7077	67988
20.7432	67992
20.7787	67996
20.8142	68000
20.8497	68004
20.8852	68008
20.9207	68012
20.9562	68016
20.9916	68020
21.0271	68024
21.0626	68028
21.081	68032
21.1165	68036
21.152	68040
21.1875	68044
21.2229	68048
21.2584	68052
21.2939	68056
21.3294	68060
21.3649	68064
21.4004	68068
21.4359	68072
21.4714	68076
21.5068	68080
21.5252	68084
21.5607	68088
21.5962	68092
21.6317	68096
21.6672	68100
21.7027	68104
21.7381	68108
21.7736	68112
21.8091	68116
21.8446	68120
21.8801	68124
21.9156	68128
21.9511	68132
21.9866	68136
22.0049	68140
22.0404	68144
22.0759	68148
22.1114	68152
22.1469	68156
22.1824	68160
22.2179	68164
22.2533	68168
22.2888	68172
22.3243	68176
22.3598	68180
22.3953	68184
22.4308	68188
22.4492	68192
22.4846	68196
22.5201	68200
22.5556	68204
22.5911	68208
22.6266	68212
22.6621	68216
22.6976	68220
22.7331	68224
22.7685	68228
22.804	68232
22.8395	68236
22.875	68240
22.9105	68244
22.9289	68248
22.9644	68252
22.9998	68256
23.0353	68260
23.0708	68264
23.1063	68268
23.1418	68272
23.1773	68276
23.2128	68280
23.2483	68284
23.2837	68288
23.3192	68292
23.3547	68296
23.3731	68300
23.4086	68304
23.4441	68308
23.4796	68312
23.515	68316
23.5505	68320
23.586	68324
23.6215	68328
23.657	68332
23.6925	68336
23.728	68340
23.7635	68344
23.7989	68348
23.8344	68352
23.8528	68356
23.8883	68360
23.9238	68364
23.9593	68368
23.9948	68372
24.0302	68376
24.0657	68380
24.1012	68384
24.1367	68388
24.1722	68392
24.2077	68396
24.2432	68400
24.2787	68404
24.297	68408
24.3325	68412
24.368	68416
24.4035	68420
24.439	68424
24.4745	68428
24.51	68432
24.5454	68436
24.5809	68440
24.6164	68444
24.6519	68448
24.6874	68452
24.7229	68456
24.7584	68460
24.7767	68464
24.8122	68468
24.8477	68472
24.8832	68476
24.9187	68480
24.9542	68484
24.9897	68488
25.0252	68492
25.0606	68496
25.0961	68500
25.1316	68504
25.1671	68508
25.2026	68512
25.221	68516
25.2564	68520
25.2919	68524
25.3274	68528
25.3629	68532
25.3984	68536
25.4339	68540
25.4694	68544
25.5049	68548
25.5404	68552
25.5758	68556
25.6113	68560
25.6468	68564
25.6823	68568
25.7007	68572
25.7362	68576
25.7716	68580
25.8071	68584
25.8426	68588
25.8781	68592
25.9136	68596
25.9491	68600
25.9846	68604
26.0201	68608
26.0556	68612
26.091	68616
26.1265	68620
26.1449	68624
26.1804	68628
26.2159	68632
26.2514	68636
26.2868	68640
26.3223	68644
26.3578	68648
26.3933	68652
26.4288	68656
26.4643	68660
26.4998	68664
26.5353	68668
26.5708	68672
26.6062	68676
26.6246	68680
26.6601	68684
26.6956	68688
26.7311	68692
26.7666	68696
26.802	68700
26.8375	68704
26.873	68708
26.9085	68712
26.944	68716
26.9795	68720
27.015	68724
27.0505	68728
27.0688	68732
27.1043	68736
27.1398	68740
27.1753	68744
27.2108	68748
27.2463	68752
27.2818	68756
27.3172	68760
27.3527	68764
27.3882	68768
27.4237	68772
27.4592	68776
27.4947	68780
27.5302	68784
27.5485	68788
27.584	68792
27.6195	68796
27.655	68800
27.6905	68804
27.726	68808
27.7615	68812
27.797	68816
27.8324	68820
27.8679	68824
27.9034	68828
27.9389	68832
27.9744	68836
27.9928	68840
28.0283	68844
28.0637	68848
28.0992	68852
28.1347	68856
28.1702	68860
28.2057	68864
28.2412	68868
28.2767	68872
28.3122	68876
28.3476	68880
28.3831	68884
28.4186	68888
28.4541	68892
28.4725	68896
28.508	68900
28.5435	68904
28.5789	68908
28.6144	68912
28.6499	68916
28.6854	68920
28.7209	68924
28.7564	68928
28.7919	68932
28.8274	68936
28.8628	68940
28.8983	68944
28.9167	68948
28.9522	68952
28.9877	68956
29.0232	68960
29.0587	68964
29.0941	68968
29.1296	68972
29.1651	68976
29.2006	68980
29.2361	68984
29.2716	68988
29.3071	68992
29.3426	68996
29.378	69000
29.3964	69004
29.4319	69008
29.4674	69012
29.5029	69016
29.5384	69020
29.5739	69024
29.6093	69028
29.6448	69032
29.6803	69036
29.7158	69040
29.7513	69044
29.7868	69048
29.8223	69052
29.8406	69056
29.8761	69060
29.9116	69064
29.9471	69068
29.9826	69072
30.0181	69076
30.0536	69080
30.0891	69084
30.1245	69088
30.16	69092
30.1955	69096
30.231	69100
30.2665	69104
30.302	69108
30.3204	69112
30.3558	69116
30.3913	69120
30.4268	69124
30.4623	69128
30.4978	69132
30.5333	69136
30.5688	69140
30.6043	69144
30.6397	69148
30.6752	69152
30.7107	69156
30.7462	69160
30.7646	69164
30.8001	69168
30.8356	69172
30.871	69176
30.9065	69180
30.942	69184
30.9775	69188
31.013	69192
31.0485	69196
31.084	69200
31.1195	69204
31.1549	69208
31.1904	69212
31.2259	69216
31.2785	69220
31.3311	69224
31.3827	69228
31.4282	23448
31.4718	23984
31.5155	24520
31.5592	25056
31.5681	25592
31.5937	26128
31.6207	26664
31.6297	27200
31.6562	27736
31.6652	28272
31.6746	28808
31.7183	29344
31.7272	29880
31.7527	30416
31.7798	30952
31.7887	31488
31.8153	32024
31.8419	32560
31.8855	33096
31.8945	33632
31.921	34168
31.93	34704
31.9394	35240
31.9483	35776
31.9749	36312
31.9838	36848
32.0104	37384
32.0369	37920
32.0459	38456
32.0724	38992
32.0813	39528
32.0908	40064
32.1163	40600
32.1263	41136
32.17	41672
32.1789	42208
32.2054	42744
32.232	43280
32.2409	43816
32.2504	44352
32.2759	44888
32.2859	45424
32.3295	45960
32.3722	46496
32.4154	47032
32.4253	47568
32.469	48104
32.5127	48640
32.5392	49176
32.5482	49712
32.5737	50248
32.6008	50784
32.6097	51320
32.6191	51856
32.6628	52392
32.6894	52928
32.6983	53464
32.7249	54000
32.7343	51920
33.5484	52456
33.5921	52992
33.6186	53528
33.6623	54064
33.7231	54600
33.7668	55136
33.7933	55672
33.837	56208
33.8978	56744
33.9244	57280
33.9509	57816
33.9775	58352
34.0212	58888
34.0477	59424
34.0572	59960
34.1088	536
34.2242	1072
35.1085	31000
35.1351	31536
35.1959	32072
35.2738	32608
35.3175	33144
35.3612	33680
35.4049	34216
35.4828	34752
35.5093	35288
35.553	35824
35.5987	536
35.8476	1072
35.857	1608
36.8098	30464
36.8193	31000
36.8287	31536
36.8381	32072
36.8476	32608
36.8741	33144
36.8836	33680
36.893	34216
36.9025	34752
36.9119	35288
36.9727	35824
36.9821	36360
36.9916	36896
37.001	37432
37.0105	37968
37.0541	38504
37.0636	39040
37.073	39576
37.1509	40112
37.1604	40648
37.1698	41184
37.1793	41720
37.1887	42256
37.1981	42792
37.2076	43328
37.2315	536
37.3729	1072
38.377	27784
38.3865	28320
38.3959	28856
38.4225	29392
38.449	28576
38.4585	28888
38.4679	27032
38.4773	27568
38.5039	27816
38.5305	28352
38.5399	28888
38.5493	29424
38.5588	29960
38.5682	30496
38.5777	31032
38.6213	31568
38.6308	32104
38.6402	32640
38.6497	33176
38.6762	33712
38.7028	34248
38.7122	34784
38.7217	35320
38.7311	35856
38.7577	36392
38.8013	36928
38.8108	37464
38.8202	38000
38.8639	38536
38.8733	39072
38.8828	39608
38.8922	40144
38.9017	40680
38.9111	41216
38.9205	41752
38.93	42288
38.9394	42824
38.9489	43360
38.9583	43896
38.9677	44432
38.9772	44968
38.9866	45504
39.7836	46040
39.8101	46576
39.8196	47112
39.8633	47648
39.8784	536
40.4281	1072
40.4906	17884
40.5001	18420
40.5266	18956
40.5361	19492
40.5455	20028
40.5549	20564
40.5644	21100
40.5738	21636
40.5833	22172
40.5927	22708
40.6021	23244
40.6116	23780
40.6381	24316
40.6476	24852
41.1706	25388
41.1972	25924
41.2409	26460
41.2674	26996
41.8025	536
41.8247	1072
41.9215	15724
41.9481	16260
41.9575	16796
41.9841	17332
42.0106	17868
42.0201	18404
42.0466	17868
42.0561	18404
42.0826	16780
42.0921	17316
42.1186	17852
42.1281	18388
42.1546	15268
42.1812	15804
42.1906	16340
42.2172	16876
42.2266	17412
42.2361	15756
42.2455	16292
42.2549	16828
42.2644	180
42.2738	716
42.2833	1252
42.2927	1788
42.3021	2324
42.3287	2860
42.3381	3396
42.3476	3932
42.357	4468
42.3836	5004
42.6498	5540
42.7277	6076
43.285	6612
43.3116	7148
43.4066	7684
43.4332	8220
43.4426	8756
43.4692	9292
43.4786	9828
43.4881	10364
43.4975	10900
43.5069	11436
43.5164	11972
43.5429	12508
43.5866	13044
43.5961	13580
43.6055	14116
43.6321	14652
43.6388	536
45.1993	1072
46.5737	536
46.7666	1072
46.7761	1608
48.1505	536
48.3794	1072
48.406	1608
48.4154	2144
50.0359	6788
50.0985	6076
50.125	6612
51.7266	7148
51.7703	7684
51.7797	7860
51.8234	8396
51.8329	8932
51.8423	9468
51.8517	10004
51.8612	10540
51.8706	11076
51.8801	11612
53.3961	12148
53.4569	12684
53.5177	13220
53.5271	13756
53.5537	14292
53.5631	14828
53.6371	536
59.0964	1072
60.9538	536
62.6933	1072
64.5507	536
66.2903	1072
68.1477	536
69.8873	1072
71.7446	536
73.4842	1072
75.3416	536
75.4228	1072
77.1685	1340
78.9165	1554
80.8551	1738
83.1452	536
84.8855	1072
87.1756	536
93.5063	1072
95.7964	536
97.5313	1072
